hotel,branch,year,quarter,title,value_or_%
Hotel Sogo,S09,2020,Q3,SPR,851
Hotel Sogo,S09,2020,Q3,APS/G,901
Hotel Sogo,S09,2020,Q3,HPR,7
Hotel Sogo,S09,2020,Q3,ALOS,8
Hotel Sogo,S09,2020,Q3,Occupancy,0.3
Hotel Sogo,S09,2020,Q3,NOD,92
Hotel Sogo,S09,2020,Q3,Actual Hours,99022
Hotel Sogo,S09,2020,Q3,Paid Hours,154346
Hotel Sogo,S09,2020,Q3,Room,9892722
Hotel Sogo,S09,2020,Q3,F&B - Rooms,1846878
Hotel Sogo,S09,2020,Q3,F&B - Function,-
Hotel Sogo,S09,2020,Q3,F&B - Outlet,-
Hotel Sogo,S09,2020,Q3,Total Sales,11739600
Hotel Sogo,S09,2020,Q3,Average DRS,319120
Hotel Sogo,S09,2020,Q3,Average DFS,59577
Hotel Sogo,S09,2020,Q3,ADS,127604
Hotel Sogo,S09,2020,Q3,Quarterly Weighted,65
Hotel Sogo,S09,2020,Q4,ANOR,150
Hotel Sogo,S09,2020,Q4,TNOG,23244
Hotel Sogo,S09,2020,Q4,ANOG,253
Hotel Sogo,S09,2020,Q4,TOR,2
Hotel Sogo,S09,2020,Q4,TFBOG,9662
Hotel Sogo,S09,2020,Q4,AFBOG,105
Hotel Sogo,S09,2020,Q4,%FBOG,0.42
Hotel Sogo,S09,2020,Q4,ARPS/G,623
Hotel Sogo,S09,2020,Q4,AFBPS/FBOG,315
Hotel Sogo,S09,2020,Q4,AFPS/G,131
Hotel Sogo,S09,2020,Q4,SPR,1270
Hotel Sogo,S09,2020,Q4,APS/G,754
Hotel Sogo,S09,2020,Q4,HPR,12
Hotel Sogo,S09,2020,Q4,ALOS,7
Hotel Sogo,S09,2020,Q4,Occupancy,0.5
Hotel Sogo,S09,2020,Q4,NOD,92
Hotel Sogo,S09,2020,Q4,Actual Hours,166249
Hotel Sogo,S09,2020,Q4,Paid Hours,264830
Hotel Sogo,S09,2020,Q4,Room,14476690
Hotel Sogo,S09,2020,Q4,F&B - Rooms,3048087
Hotel Sogo,S09,2020,Q4,F&B - Function,-
Hotel Sogo,S09,2020,Q4,F&B - Outlet,-
Hotel Sogo,S09,2020,Q4,Total Sales,17524777
Hotel Sogo,S09,2020,Q4,Average DRS,482556
Hotel Sogo,S09,2020,Q4,Average DFS,101603
Hotel Sogo,S09,2020,Q4,ADS,190487
Hotel Sogo,S09,2020,Q4,Quarterly Weighted,36
Hotel Sogo,S10,2020,Q1,ANOR,256
Hotel Sogo,S10,2020,Q1,TNOG,50462
Hotel Sogo,S10,2020,Q1,ANOG,555
Hotel Sogo,S10,2020,Q1,TOR,2
Hotel Sogo,S10,2020,Q1,TFBOG,15717
Hotel Sogo,S10,2020,Q1,AFBOG,173
Hotel Sogo,S10,2020,Q1,%FBOG,0.31
Hotel Sogo,S10,2020,Q1,ARPS/G,723
Hotel Sogo,S10,2020,Q1,AFBPS/FBOG,304
Hotel Sogo,S10,2020,Q1,AFPS/G,95
Hotel Sogo,S10,2020,Q1,SPR,1771
Hotel Sogo,S10,2020,Q1,APS/G,818
Hotel Sogo,S10,2020,Q1,HPR,13
Hotel Sogo,S10,2020,Q1,ALOS,6
Hotel Sogo,S10,2020,Q1,Occupancy,0.55
Hotel Sogo,S10,2020,Q1,NOD,91
Hotel Sogo,S10,2020,Q1,Actual Hours,306835
Hotel Sogo,S10,2020,Q1,Paid Hours,344140
Hotel Sogo,S10,2020,Q1,Room,36486830
Hotel Sogo,S10,2020,Q1,F&B - Rooms,4780798
Hotel Sogo,S10,2020,Q1,F&B - Function,-
Hotel Sogo,S10,2020,Q1,F&B - Outlet,-
Hotel Sogo,S10,2020,Q1,Total Sales,41267628
Hotel Sogo,S10,2020,Q1,Average DRS,1176995
Hotel Sogo,S10,2020,Q1,Average DFS,154219
Hotel Sogo,S10,2020,Q1,ADS,453490
Hotel Sogo,S10,2020,Q1,Quarterly Weighted,16
Hotel Sogo,S10,2020,Q2,ANOR,256
Hotel Sogo,S10,2020,Q2,TNOG,14512
Hotel Sogo,S10,2020,Q2,ANOG,159
Hotel Sogo,S10,2020,Q2,TOR,1
Hotel Sogo,S10,2020,Q2,TFBOG,341
Hotel Sogo,S10,2020,Q2,AFBOG,4
Hotel Sogo,S10,2020,Q2,%FBOG,0.02
Hotel Sogo,S10,2020,Q2,ARPS/G,1711
Hotel Sogo,S10,2020,Q2,AFBPS/FBOG,195
Hotel Sogo,S10,2020,Q2,AFPS/G,5
Hotel Sogo,S10,2020,Q2,SPR,1069
Hotel Sogo,S10,2020,Q2,APS/G,1715
Hotel Sogo,S10,2020,Q2,HPR,16
Hotel Sogo,S10,2020,Q2,ALOS,25
Hotel Sogo,S10,2020,Q2,Occupancy,0.65
Hotel Sogo,S10,2020,Q2,NOD,91
Hotel Sogo,S10,2020,Q2,Actual Hours,361101
Hotel Sogo,S10,2020,Q2,Paid Hours,330571
Hotel Sogo,S10,2020,Q2,Room,24827047
Hotel Sogo,S10,2020,Q2,F&B - Rooms,66388
Hotel Sogo,S10,2020,Q2,F&B - Function,-
Hotel Sogo,S10,2020,Q2,F&B - Outlet,-
Hotel Sogo,S10,2020,Q2,Total Sales,24893435
Hotel Sogo,S10,2020,Q2,Average DRS,856105
Hotel Sogo,S10,2020,Q2,Average DFS,2289
Hotel Sogo,S10,2020,Q2,ADS,273554
Hotel Sogo,S10,2020,Q2,Quarterly Weighted,57
Hotel Sogo,S10,2020,Q3,ANOR,256
Hotel Sogo,S10,2020,Q3,TNOG,12894
Hotel Sogo,S10,2020,Q3,ANOG,140
Hotel Sogo,S10,2020,Q3,TOR,1
Hotel Sogo,S10,2020,Q3,TFBOG,5762
Hotel Sogo,S10,2020,Q3,AFBOG,63
Hotel Sogo,S10,2020,Q3,%FBOG,0.45
Hotel Sogo,S10,2020,Q3,ARPS/G,1013
Hotel Sogo,S10,2020,Q3,AFBPS/FBOG,349
Hotel Sogo,S10,2020,Q3,AFPS/G,156
Hotel Sogo,S10,2020,Q3,SPR,640
Hotel Sogo,S10,2020,Q3,APS/G,1169
Hotel Sogo,S10,2020,Q3,HPR,5
Hotel Sogo,S10,2020,Q3,ALOS,10
Hotel Sogo,S10,2020,Q3,Occupancy,0.22
Hotel Sogo,S10,2020,Q3,NOD,92
Hotel Sogo,S10,2020,Q3,Actual Hours,124366
Hotel Sogo,S10,2020,Q3,Paid Hours,168774
Hotel Sogo,S10,2020,Q3,Room,13058324
Hotel Sogo,S10,2020,Q3,F&B - Rooms,2012790
Hotel Sogo,S10,2020,Q3,F&B - Function,-
Hotel Sogo,S10,2020,Q3,F&B - Outlet,-
Hotel Sogo,S10,2020,Q3,Total Sales,15071114
Hotel Sogo,S10,2020,Q3,Average DRS,421236
Hotel Sogo,S10,2020,Q3,Average DFS,64929
Hotel Sogo,S10,2020,Q3,ADS,163816
Hotel Sogo,S10,2020,Q3,Quarterly Weighted,66
Hotel Sogo,S10,2020,Q4,ANOR,256
Hotel Sogo,S10,2020,Q4,TNOG,22759
Hotel Sogo,S10,2020,Q4,ANOG,247
Hotel Sogo,S10,2020,Q4,TOR,1
Hotel Sogo,S10,2020,Q4,TFBOG,9245
Hotel Sogo,S10,2020,Q4,AFBOG,100
Hotel Sogo,S10,2020,Q4,%FBOG,0.41
Hotel Sogo,S10,2020,Q4,ARPS/G,942
Hotel Sogo,S10,2020,Q4,AFBPS/FBOG,344
Hotel Sogo,S10,2020,Q4,AFPS/G,140
Hotel Sogo,S10,2020,Q4,SPR,1045
Hotel Sogo,S10,2020,Q4,APS/G,1082
Hotel Sogo,S10,2020,Q4,HPR,8
Hotel Sogo,S10,2020,Q4,ALOS,8
Hotel Sogo,S10,2020,Q4,Occupancy,0.33
Hotel Sogo,S10,2020,Q4,NOD,92
Hotel Sogo,S10,2020,Q4,Actual Hours,185398
Hotel Sogo,S10,2020,Q4,Paid Hours,258217
Hotel Sogo,S10,2020,Q4,Room,21434933
Hotel Sogo,S10,2020,Q4,F&B - Rooms,3184322
Hotel Sogo,S10,2020,Q4,F&B - Function,-
Hotel Sogo,S10,2020,Q4,F&B - Outlet,-
Hotel Sogo,S10,2020,Q4,Total Sales,24619255
Hotel Sogo,S10,2020,Q4,Average DRS,714498
Hotel Sogo,S10,2020,Q4,Average DFS,106144
Hotel Sogo,S10,2020,Q4,ADS,267601
Hotel Sogo,S10,2020,Q4,Quarterly Weighted,37
Hotel Sogo,S11,2020,Q1,ANOR,134
Hotel Sogo,S11,2020,Q1,TNOG,22560
Hotel Sogo,S11,2020,Q1,ANOG,248
Hotel Sogo,S11,2020,Q1,TOR,2
Hotel Sogo,S11,2020,Q1,TFBOG,7853
Hotel Sogo,S11,2020,Q1,AFBOG,86
Hotel Sogo,S11,2020,Q1,%FBOG,0.35
Hotel Sogo,S11,2020,Q1,ARPS/G,743
Hotel Sogo,S11,2020,Q1,AFBPS/FBOG,278
Hotel Sogo,S11,2020,Q1,AFPS/G,97
Hotel Sogo,S11,2020,Q1,SPR,1560
Hotel Sogo,S11,2020,Q1,APS/G,840
Hotel Sogo,S11,2020,Q1,HPR,10
Hotel Sogo,S11,2020,Q1,ALOS,5
Hotel Sogo,S11,2020,Q1,Occupancy,0.41
Hotel Sogo,S11,2020,Q1,NOD,91
Hotel Sogo,S11,2020,Q1,Actual Hours,119168
Hotel Sogo,S11,2020,Q1,Paid Hours,133730
Hotel Sogo,S11,2020,Q1,Room,16768698
Hotel Sogo,S11,2020,Q1,F&B - Rooms,2186832
Hotel Sogo,S11,2020,Q1,F&B - Function,-
Hotel Sogo,S11,2020,Q1,F&B - Outlet,-
Hotel Sogo,S11,2020,Q1,Total Sales,18955530
Hotel Sogo,S11,2020,Q1,Average DRS,540926
Hotel Sogo,S11,2020,Q1,Average DFS,70543
Hotel Sogo,S11,2020,Q1,ADS,208303
Hotel Sogo,S11,2020,Q1,Quarterly Weighted,37
Hotel Sogo,S11,2020,Q2,ANOR,134
Hotel Sogo,S11,2020,Q2,TNOG,-
Hotel Sogo,S11,2020,Q2,ANOG,-
Hotel Sogo,S11,2020,Q2,TOR,-
Hotel Sogo,S11,2020,Q2,TFBOG,-
Hotel Sogo,S11,2020,Q2,AFBOG,-
Hotel Sogo,S11,2020,Q2,%FBOG,0
Hotel Sogo,S11,2020,Q2,ARPS/G,-
Hotel Sogo,S11,2020,Q2,AFBPS/FBOG,-
Hotel Sogo,S11,2020,Q2,AFPS/G,-
Hotel Sogo,S11,2020,Q2,SPR,-
Hotel Sogo,S11,2020,Q2,APS/G,-
Hotel Sogo,S11,2020,Q2,HPR,-
Hotel Sogo,S11,2020,Q2,ALOS,-
Hotel Sogo,S11,2020,Q2,Occupancy,0
Hotel Sogo,S11,2020,Q2,NOD,91
Hotel Sogo,S11,2020,Q2,Actual Hours,-
Hotel Sogo,S11,2020,Q2,Paid Hours,-
Hotel Sogo,S11,2020,Q2,Room,-
Hotel Sogo,S11,2020,Q2,F&B - Rooms,-
Hotel Sogo,S11,2020,Q2,F&B - Function,-
Hotel Sogo,S11,2020,Q2,F&B - Outlet,-
Hotel Sogo,S11,2020,Q2,Total Sales,-
Hotel Sogo,S11,2020,Q2,Average DRS,-
Hotel Sogo,S11,2020,Q2,Average DFS,-
Hotel Sogo,S11,2020,Q2,ADS,-
Hotel Sogo,S11,2020,Q2,Quarterly Weighted,100
Hotel Sogo,S11,2020,Q3,ANOR,134
Hotel Sogo,S11,2020,Q3,TNOG,5696
Hotel Sogo,S11,2020,Q3,ANOG,62
Hotel Sogo,S11,2020,Q3,TOR,0
Hotel Sogo,S11,2020,Q3,TFBOG,5684
Hotel Sogo,S11,2020,Q3,AFBOG,62
Hotel Sogo,S11,2020,Q3,%FBOG,1
Hotel Sogo,S11,2020,Q3,ARPS/G,1500
Hotel Sogo,S11,2020,Q3,AFBPS/FBOG,459
Hotel Sogo,S11,2020,Q3,AFPS/G,458
Hotel Sogo,S11,2020,Q3,SPR,905
Hotel Sogo,S11,2020,Q3,APS/G,1958
Hotel Sogo,S11,2020,Q3,HPR,10
Hotel Sogo,S11,2020,Q3,ALOS,22
Hotel Sogo,S11,2020,Q3,Occupancy,0.42
Hotel Sogo,S11,2020,Q3,NOD,92
Hotel Sogo,S11,2020,Q3,Actual Hours,124114
Hotel Sogo,S11,2020,Q3,Paid Hours,136704
Hotel Sogo,S11,2020,Q3,Room,8544000
Hotel Sogo,S11,2020,Q3,F&B - Rooms,2606850
Hotel Sogo,S11,2020,Q3,F&B - Function,-
Hotel Sogo,S11,2020,Q3,F&B - Outlet,-
Hotel Sogo,S11,2020,Q3,Total Sales,11150850
Hotel Sogo,S11,2020,Q3,Average DRS,275613
Hotel Sogo,S11,2020,Q3,Average DFS,84092
Hotel Sogo,S11,2020,Q3,ADS,121205
Hotel Sogo,S11,2020,Q3,Quarterly Weighted,149
Hotel Sogo,S11,2020,Q4,ANOR,134
Hotel Sogo,S11,2020,Q4,TNOG,8156
Hotel Sogo,S11,2020,Q4,ANOG,89
Hotel Sogo,S11,2020,Q4,TOR,1
Hotel Sogo,S11,2020,Q4,TFBOG,3770
Hotel Sogo,S11,2020,Q4,AFBOG,41
Hotel Sogo,S11,2020,Q4,%FBOG,0.46
Hotel Sogo,S11,2020,Q4,ARPS/G,1110
Hotel Sogo,S11,2020,Q4,AFBPS/FBOG,371
Hotel Sogo,S11,2020,Q4,AFPS/G,171
Hotel Sogo,S11,2020,Q4,SPR,848
Hotel Sogo,S11,2020,Q4,APS/G,1282
Hotel Sogo,S11,2020,Q4,HPR,8
Hotel Sogo,S11,2020,Q4,ALOS,12
Hotel Sogo,S11,2020,Q4,Occupancy,0.34
Hotel Sogo,S11,2020,Q4,NOD,92
Hotel Sogo,S11,2020,Q4,Actual Hours,99554
Hotel Sogo,S11,2020,Q4,Paid Hours,128376
Hotel Sogo,S11,2020,Q4,Room,9056909
Hotel Sogo,S11,2020,Q4,F&B - Rooms,1397727
Hotel Sogo,S11,2020,Q4,F&B - Function,-
Hotel Sogo,S11,2020,Q4,F&B - Outlet,-
Hotel Sogo,S11,2020,Q4,Total Sales,10454636
Hotel Sogo,S11,2020,Q4,Average DRS,301897
Hotel Sogo,S11,2020,Q4,Average DFS,46591
Hotel Sogo,S11,2020,Q4,ADS,113637
Hotel Sogo,S11,2020,Q4,Quarterly Weighted,104
Hotel Sogo,S12,2020,Q1,ANOR,87
Hotel Sogo,S12,2020,Q1,TNOG,14858
Hotel Sogo,S12,2020,Q1,ANOG,163
Hotel Sogo,S12,2020,Q1,TOR,2
Hotel Sogo,S12,2020,Q1,TFBOG,5350
Hotel Sogo,S12,2020,Q1,AFBOG,59
Hotel Sogo,S12,2020,Q1,%FBOG,0.36
Hotel Sogo,S12,2020,Q1,ARPS/G,487
Hotel Sogo,S12,2020,Q1,AFBPS/FBOG,190
Hotel Sogo,S12,2020,Q1,AFPS/G,68
Hotel Sogo,S12,2020,Q1,SPR,1042
Hotel Sogo,S12,2020,Q1,APS/G,555
Hotel Sogo,S12,2020,Q1,HPR,11
Hotel Sogo,S12,2020,Q1,ALOS,6
Hotel Sogo,S12,2020,Q1,Occupancy,0.46
Hotel Sogo,S12,2020,Q1,NOD,91
Hotel Sogo,S12,2020,Q1,Actual Hours,86531
Hotel Sogo,S12,2020,Q1,Paid Hours,94522
Hotel Sogo,S12,2020,Q1,Room,7230610
Hotel Sogo,S12,2020,Q1,F&B - Rooms,1015798
Hotel Sogo,S12,2020,Q1,F&B - Function,-
Hotel Sogo,S12,2020,Q1,F&B - Outlet,-
Hotel Sogo,S12,2020,Q1,Total Sales,8246408
Hotel Sogo,S12,2020,Q1,Average DRS,233245
Hotel Sogo,S12,2020,Q1,Average DFS,32768
Hotel Sogo,S12,2020,Q1,ADS,90620
Hotel Sogo,S12,2020,Q1,Quarterly Weighted,56
Hotel Sogo,S12,2020,Q2,ANOR,87
Hotel Sogo,S12,2020,Q2,TNOG,716
Hotel Sogo,S12,2020,Q2,ANOG,8
Hotel Sogo,S12,2020,Q2,TOR,0
Hotel Sogo,S12,2020,Q2,TFBOG,139
Hotel Sogo,S12,2020,Q2,AFBOG,2
Hotel Sogo,S12,2020,Q2,%FBOG,0.19
Hotel Sogo,S12,2020,Q2,ARPS/G,700
Hotel Sogo,S12,2020,Q2,AFBPS/FBOG,54
Hotel Sogo,S12,2020,Q2,AFPS/G,11
Hotel Sogo,S12,2020,Q2,SPR,64
Hotel Sogo,S12,2020,Q2,APS/G,711
Hotel Sogo,S12,2020,Q2,HPR,1
Hotel Sogo,S12,2020,Q2,ALOS,7
Hotel Sogo,S12,2020,Q2,Occupancy,0.03
Hotel Sogo,S12,2020,Q2,NOD,91
Hotel Sogo,S12,2020,Q2,Actual Hours,5360
Hotel Sogo,S12,2020,Q2,Paid Hours,7995
Hotel Sogo,S12,2020,Q2,Room,501280
Hotel Sogo,S12,2020,Q2,F&B - Rooms,7550
Hotel Sogo,S12,2020,Q2,F&B - Function,-
Hotel Sogo,S12,2020,Q2,F&B - Outlet,-
Hotel Sogo,S12,2020,Q2,Total Sales,508830
Hotel Sogo,S12,2020,Q2,Average DRS,17286
Hotel Sogo,S12,2020,Q2,Average DFS,260
Hotel Sogo,S12,2020,Q2,ADS,5592
Hotel Sogo,S12,2020,Q2,Quarterly Weighted,1157
Hotel Sogo,S12,2020,Q3,ANOR,87
Hotel Sogo,S12,2020,Q3,TNOG,5102
Hotel Sogo,S12,2020,Q3,ANOG,55
Hotel Sogo,S12,2020,Q3,TOR,1
Hotel Sogo,S12,2020,Q3,TFBOG,768
Hotel Sogo,S12,2020,Q3,AFBOG,8
Hotel Sogo,S12,2020,Q3,%FBOG,0.15
Hotel Sogo,S12,2020,Q3,ARPS/G,563
Hotel Sogo,S12,2020,Q3,AFBPS/FBOG,55
Hotel Sogo,S12,2020,Q3,AFPS/G,8
Hotel Sogo,S12,2020,Q3,SPR,364
Hotel Sogo,S12,2020,Q3,APS/G,571
Hotel Sogo,S12,2020,Q3,HPR,5
Hotel Sogo,S12,2020,Q3,ALOS,8
Hotel Sogo,S12,2020,Q3,Occupancy,0.21
Hotel Sogo,S12,2020,Q3,NOD,92
Hotel Sogo,S12,2020,Q3,Actual Hours,39661
Hotel Sogo,S12,2020,Q3,Paid Hours,56788
Hotel Sogo,S12,2020,Q3,Room,2870540
Hotel Sogo,S12,2020,Q3,F&B - Rooms,42515
Hotel Sogo,S12,2020,Q3,F&B - Function,-
Hotel Sogo,S12,2020,Q3,F&B - Outlet,-
Hotel Sogo,S12,2020,Q3,Total Sales,2913055
Hotel Sogo,S12,2020,Q3,Average DRS,92598
Hotel Sogo,S12,2020,Q3,Average DFS,1371
Hotel Sogo,S12,2020,Q3,ADS,31664
Hotel Sogo,S12,2020,Q3,Quarterly Weighted,166
Hotel Sogo,S12,2020,Q4,ANOR,87
Hotel Sogo,S12,2020,Q4,TNOG,10283
Hotel Sogo,S12,2020,Q4,ANOG,112
Hotel Sogo,S12,2020,Q4,TOR,1
Hotel Sogo,S12,2020,Q4,TFBOG,1525
Hotel Sogo,S12,2020,Q4,AFBOG,17
Hotel Sogo,S12,2020,Q4,%FBOG,0.15
Hotel Sogo,S12,2020,Q4,ARPS/G,524
Hotel Sogo,S12,2020,Q4,AFBPS/FBOG,99
Hotel Sogo,S12,2020,Q4,AFPS/G,15
Hotel Sogo,S12,2020,Q4,SPR,692
Hotel Sogo,S12,2020,Q4,APS/G,539
Hotel Sogo,S12,2020,Q4,HPR,9
Hotel Sogo,S12,2020,Q4,ALOS,7
Hotel Sogo,S12,2020,Q4,Occupancy,0.39
Hotel Sogo,S12,2020,Q4,NOD,92
Hotel Sogo,S12,2020,Q4,Actual Hours,75079
Hotel Sogo,S12,2020,Q4,Paid Hours,107470
Hotel Sogo,S12,2020,Q4,Room,5387170
Hotel Sogo,S12,2020,Q4,F&B - Rooms,150916
Hotel Sogo,S12,2020,Q4,F&B - Function,-
Hotel Sogo,S12,2020,Q4,F&B - Outlet,-
Hotel Sogo,S12,2020,Q4,Total Sales,5538086
Hotel Sogo,S12,2020,Q4,Average DRS,179572
Hotel Sogo,S12,2020,Q4,Average DFS,5031
Hotel Sogo,S12,2020,Q4,ADS,60197
Hotel Sogo,S12,2020,Q4,Quarterly Weighted,82
Hotel Sogo,S13,2020,Q1,ANOR,80
Hotel Sogo,S13,2020,Q1,TNOG,17500
Hotel Sogo,S13,2020,Q1,ANOG,192
Hotel Sogo,S13,2020,Q1,TOR,2
Hotel Sogo,S13,2020,Q1,TFBOG,4687
Hotel Sogo,S13,2020,Q1,AFBOG,52
Hotel Sogo,S13,2020,Q1,%FBOG,0.27
Hotel Sogo,S13,2020,Q1,ARPS/G,490
Hotel Sogo,S13,2020,Q1,AFBPS/FBOG,241
Hotel Sogo,S13,2020,Q1,AFPS/G,65
Hotel Sogo,S13,2020,Q1,SPR,1334
Hotel Sogo,S13,2020,Q1,APS/G,555
Hotel Sogo,S13,2020,Q1,HPR,13
Hotel Sogo,S13,2020,Q1,ALOS,5
Hotel Sogo,S13,2020,Q1,Occupancy,0.53
Hotel Sogo,S13,2020,Q1,NOD,91
Hotel Sogo,S13,2020,Q1,Actual Hours,93372
Hotel Sogo,S13,2020,Q1,Paid Hours,104143
Hotel Sogo,S13,2020,Q1,Room,8583610
Hotel Sogo,S13,2020,Q1,F&B - Rooms,1128886
Hotel Sogo,S13,2020,Q1,F&B - Function,-
Hotel Sogo,S13,2020,Q1,F&B - Outlet,-
Hotel Sogo,S13,2020,Q1,Total Sales,9712496
Hotel Sogo,S13,2020,Q1,Average DRS,276891
Hotel Sogo,S13,2020,Q1,Average DFS,36416
Hotel Sogo,S13,2020,Q1,ADS,106731
Hotel Sogo,S13,2020,Q1,Quarterly Weighted,47
Hotel Sogo,S13,2020,Q2,ANOR,80
Hotel Sogo,S13,2020,Q2,TNOG,581
Hotel Sogo,S13,2020,Q2,ANOG,6
Hotel Sogo,S13,2020,Q2,TOR,0
Hotel Sogo,S13,2020,Q2,TFBOG,-
Hotel Sogo,S13,2020,Q2,AFBOG,-
Hotel Sogo,S13,2020,Q2,%FBOG,0
Hotel Sogo,S13,2020,Q2,ARPS/G,1285
Hotel Sogo,S13,2020,Q2,AFBPS/FBOG,-
Hotel Sogo,S13,2020,Q2,AFPS/G,-
Hotel Sogo,S13,2020,Q2,SPR,103
Hotel Sogo,S13,2020,Q2,APS/G,1285
Hotel Sogo,S13,2020,Q2,HPR,2
Hotel Sogo,S13,2020,Q2,ALOS,22
Hotel Sogo,S13,2020,Q2,Occupancy,0.07
Hotel Sogo,S13,2020,Q2,NOD,91
Hotel Sogo,S13,2020,Q2,Actual Hours,12659
Hotel Sogo,S13,2020,Q2,Paid Hours,13944
Hotel Sogo,S13,2020,Q2,Room,746445
Hotel Sogo,S13,2020,Q2,F&B - Rooms,-
Hotel Sogo,S13,2020,Q2,F&B - Function,-
Hotel Sogo,S13,2020,Q2,F&B - Outlet,-
Hotel Sogo,S13,2020,Q2,Total Sales,746445
Hotel Sogo,S13,2020,Q2,Average DRS,25739
Hotel Sogo,S13,2020,Q2,Average DFS,-
Hotel Sogo,S13,2020,Q2,ADS,8203
Hotel Sogo,S13,2020,Q2,Quarterly Weighted,1425
Hotel Sogo,S13,2020,Q3,ANOR,80
Hotel Sogo,S13,2020,Q3,TNOG,1354
Hotel Sogo,S13,2020,Q3,ANOG,15
Hotel Sogo,S13,2020,Q3,TOR,0
Hotel Sogo,S13,2020,Q3,TFBOG,54
Hotel Sogo,S13,2020,Q3,AFBOG,1
Hotel Sogo,S13,2020,Q3,%FBOG,0.04
Hotel Sogo,S13,2020,Q3,ARPS/G,1852
Hotel Sogo,S13,2020,Q3,AFBPS/FBOG,59
Hotel Sogo,S13,2020,Q3,AFPS/G,2
Hotel Sogo,S13,2020,Q3,SPR,341
Hotel Sogo,S13,2020,Q3,APS/G,1854
Hotel Sogo,S13,2020,Q3,HPR,3
Hotel Sogo,S13,2020,Q3,ALOS,18
Hotel Sogo,S13,2020,Q3,Occupancy,0.14
Hotel Sogo,S13,2020,Q3,NOD,92
Hotel Sogo,S13,2020,Q3,Actual Hours,24491
Hotel Sogo,S13,2020,Q3,Paid Hours,26744
Hotel Sogo,S13,2020,Q3,Room,2507111
Hotel Sogo,S13,2020,Q3,F&B - Rooms,3174
Hotel Sogo,S13,2020,Q3,F&B - Function,-
Hotel Sogo,S13,2020,Q3,F&B - Outlet,-
Hotel Sogo,S13,2020,Q3,Total Sales,2510285
Hotel Sogo,S13,2020,Q3,Average DRS,80875
Hotel Sogo,S13,2020,Q3,Average DFS,102
Hotel Sogo,S13,2020,Q3,ADS,27286
Hotel Sogo,S13,2020,Q3,Quarterly Weighted,625
Hotel Sogo,S13,2020,Q4,ANOR,80
Hotel Sogo,S13,2020,Q4,TNOG,11192
Hotel Sogo,S13,2020,Q4,ANOG,122
Hotel Sogo,S13,2020,Q4,TOR,2
Hotel Sogo,S13,2020,Q4,TFBOG,3076
Hotel Sogo,S13,2020,Q4,AFBOG,33
Hotel Sogo,S13,2020,Q4,%FBOG,0.27
Hotel Sogo,S13,2020,Q4,ARPS/G,554
Hotel Sogo,S13,2020,Q4,AFBPS/FBOG,225
Hotel Sogo,S13,2020,Q4,AFPS/G,62
Hotel Sogo,S13,2020,Q4,SPR,936
Hotel Sogo,S13,2020,Q4,APS/G,616
Hotel Sogo,S13,2020,Q4,HPR,8
Hotel Sogo,S13,2020,Q4,ALOS,6
Hotel Sogo,S13,2020,Q4,Occupancy,0.35
Hotel Sogo,S13,2020,Q4,NOD,92
Hotel Sogo,S13,2020,Q4,Actual Hours,61673
Hotel Sogo,S13,2020,Q4,Paid Hours,72390
Hotel Sogo,S13,2020,Q4,Room,6200901
Hotel Sogo,S13,2020,Q4,F&B - Rooms,691323
Hotel Sogo,S13,2020,Q4,F&B - Function,-
Hotel Sogo,S13,2020,Q4,F&B - Outlet,-
Hotel Sogo,S13,2020,Q4,Total Sales,6892224
Hotel Sogo,S13,2020,Q4,Average DRS,206697
Hotel Sogo,S13,2020,Q4,Average DFS,23044
Hotel Sogo,S13,2020,Q4,ADS,74915
Hotel Sogo,S13,2020,Q4,Quarterly Weighted,76
Hotel Sogo,S14,2020,Q1,ANOR,129
Hotel Sogo,S14,2020,Q1,TNOG,29305
Hotel Sogo,S14,2020,Q1,ANOG,322
Hotel Sogo,S14,2020,Q1,TOR,2
Hotel Sogo,S14,2020,Q1,TFBOG,9581
Hotel Sogo,S14,2020,Q1,AFBOG,105
Hotel Sogo,S14,2020,Q1,%FBOG,0.33
Hotel Sogo,S14,2020,Q1,ARPS/G,533
Hotel Sogo,S14,2020,Q1,AFBPS/FBOG,234
Hotel Sogo,S14,2020,Q1,AFPS/G,77
Hotel Sogo,S14,2020,Q1,SPR,1521
Hotel Sogo,S14,2020,Q1,APS/G,609
Hotel Sogo,S14,2020,Q1,HPR,12
Hotel Sogo,S14,2020,Q1,ALOS,5
Hotel Sogo,S14,2020,Q1,Occupancy,0.5
Hotel Sogo,S14,2020,Q1,NOD,91
Hotel Sogo,S14,2020,Q1,Actual Hours,139976
Hotel Sogo,S14,2020,Q1,Paid Hours,160221
Hotel Sogo,S14,2020,Q1,Room,15613459
Hotel Sogo,S14,2020,Q1,F&B - Rooms,2243397
Hotel Sogo,S14,2020,Q1,F&B - Function,-
Hotel Sogo,S14,2020,Q1,F&B - Outlet,-
Hotel Sogo,S14,2020,Q1,Total Sales,17856856
Hotel Sogo,S14,2020,Q1,Average DRS,503660
Hotel Sogo,S14,2020,Q1,Average DFS,72368
Hotel Sogo,S14,2020,Q1,ADS,196229
Hotel Sogo,S14,2020,Q1,Quarterly Weighted,28
Hotel Sogo,S14,2020,Q2,ANOR,129
Hotel Sogo,S14,2020,Q2,TNOG,7618
